,provider,A_family,A_vcpu,B_family,B_vcpu,C_family,C_type,C_vcpu,nodes,workload,target_cost,target_runtime,status
1560,C,,,,,0,0,1,3,creditcard-naive_bayes,0.0008219025978684,6.684852361679077,ok
1561,A,1,1,,,,,,3,creditcard-logistic_regression,0.0021121325167814,38.51913404464722,ok
1562,B,,,0,0,,,,3,creditcard-poisson_regression,0.0098108077585697,46.16850709915161,ok
1563,A,1,1,,,,,,5,buzz-quantile_transformer,0.0013864859126011,15.171274423599243,ok
1564,B,,,1,0,,,,2,santander-poisson_regression,0.0785214962053298,598.8927676677704,Timed out.
1565,C,,,,,0,1,0,5,santander-linear_regression,0.0067916364810208,89.78697562217712,ok
1566,C,,,,,1,1,1,5,creditcard-naive_bayes,0.0009443833054436,4.353111267089844,ok
1567,A,2,1,,,,,,3,creditcard-polynomial_features,0.0006491233338117,13.025886297225952,ok
1568,C,,,,,1,1,0,4,buzz-logistic_regression,0.0145412952377266,167.56934332847595,ok
1569,B,,,1,0,,,,4,santander-polynomial_features,0.0317175335640377,120.9566957950592,"('transform-b82d90c248e4c3b0456054d39e5a1b0a', 1, 0)"
1570,C,,,,,1,1,0,5,buzz-polynomial_features,0.0073709739503926,67.95264077186584,"(""('transform-491bef8edb8d9a2e8f1c07889a742bfe', 8, 0)"", <Worker 'tcp://10.64.76.2:34477', name: tcp://10.64.76.2:34477, memory: 0, processing: 5>)"
1571,C,,,,,1,2,0,3,santander-xgboost,0.0131834937330683,121.41360306739809,ok
1572,C,,,,,1,0,1,5,buzz-linear_regression,0.0653543362361854,224.9288818836212,ok
1573,C,,,,,0,0,1,5,buzz-polynomial_features,0.0087400046712756,42.65150713920593,ok
1574,C,,,,,0,2,0,3,buzz-naive_bayes,0.0006958589434297,8.391088008880615,ok
1575,C,,,,,1,1,1,4,santander-naive_bayes,0.0030870199530919,17.786926746368408,ok
1576,A,0,0,,,,,,5,santander-logistic_regression,0.0046258711452616,106.0709307193756,ok
1577,A,0,0,,,,,,5,buzz-polynomial_features,0.0019338141413529,44.34223508834839,ok
1578,C,,,,,1,0,0,3,santander-xgboost,0.0522023137193123,598.8793160915375,Timed out.
1579,C,,,,,0,1,1,2,buzz-quantile_transformer,0.0021487315132697,35.508397817611694,ok
1580,C,,,,,0,0,1,5,santander-logistic_regression,0.0175571508695085,85.67946743965149,ok
1581,C,,,,,1,2,0,3,buzz-standard_scaler,0.0010495862407485,9.666181802749634,ok
1582,A,1,1,,,,,,5,santander-poisson_regression,0.0161920169058773,177.17708468437195,ok
1583,C,,,,,1,1,0,5,creditcard-poisson_regression,0.0055213128533959,50.900707483291626,ok
1584,C,,,,,0,0,0,3,santander-xgboost,0.0073918832001209,120.24210166931152,ok
1585,A,2,1,,,,,,2,creditcard-xgboost,0.000443382089191,13.345949172973633,ok
1586,C,,,,,0,2,0,3,santander-logistic_regression,0.0219464707850941,264.6438183784485,ok
1587,A,0,1,,,,,,5,buzz-standard_scaler,0.0004725430060757,5.4176905155181885,ok
1588,C,,,,,1,0,1,3,buzz-quantile_transformer,0.0043398734198411,24.8941113948822,ok
1589,A,0,0,,,,,,5,santander-xgboost,0.0043194472083118,99.04464936256409,ok
1590,C,,,,,0,0,1,3,santander-xgboost,0.0097171246733784,79.03314089775085,ok
1591,C,,,,,1,0,0,4,santander-spectral_clustering,0.0022015681648254,18.942747116088867,"Input contains NaN, infinity or a value too 0 for dtype('float64')."
1592,C,,,,,0,1,1,2,creditcard-poisson_regression,0.0065806591269985,108.74725890159608,ok
1593,C,,,,,1,0,0,3,creditcard-spectral_clustering,0.0092578324087858,106.2084023952484,ok
1594,C,,,,,1,0,1,3,santander-spectral_clustering,0.003204052955389,18.37888884544373,"Input contains NaN, infinity or a value too 0 for dtype('float64')."
1595,C,,,,,0,0,0,2,creditcard-spectral_clustering,0.0050770384371121,123.88056373596191,ok
1596,C,,,,,1,2,1,2,buzz-spectral_clustering,0.001400440325525,9.673033714294434,"Input contains NaN, infinity or a value too 0 for dtype('float64')."
1597,A,1,0,,,,,,5,creditcard-logistic_regression,0.0015357489940855,33.60909652709961,ok
1598,C,,,,,0,0,0,3,buzz-poisson_regression,0.0051269706690967,83.39927887916565,ok
1599,C,,,,,0,0,0,4,santander-logistic_regression,0.0154171823204119,188.09087824821472,ok
1600,C,,,,,1,0,0,3,buzz-quantile_transformer,0.0020302896832625,23.29204225540161,ok
1601,C,,,,,1,2,1,3,creditcard-xgboost,0.0026575126111507,12.237203121185305,ok
1602,B,,,0,1,,,,2,creditcard-naive_bayes,0.0023435588677724,8.271384239196777,ok
1603,C,,,,,1,2,0,4,santander-linear_regression,0.0200252128954993,138.31689643859863,ok
1604,C,,,,,1,2,0,4,buzz-quantile_transformer,0.0041445374762747,28.62688970565796,ok
1605,A,1,0,,,,,,4,creditcard-polynomial_features,0.0005858342878818,16.025861978530884,ok
1606,A,2,0,,,,,,4,creditcard-standard_scaler,0.0001697760312822,5.110315322875977,ok
1607,B,,,1,0,,,,4,creditcard-polynomial_features,0.0143306908554501,54.65093970298767,ok
1608,C,,,,,0,2,0,5,santander-kmeans,0.011291148723332,81.69330024719238,ok
1609,C,,,,,0,1,1,5,santander-xgboost,0.0085258969799081,56.35714650154114,ok
1610,A,0,0,,,,,,5,buzz-standard_scaler,0.0001930217847559,4.4259772300720215,ok
1611,A,1,0,,,,,,4,buzz-kmeans,0.0009613183674812,26.297462940216064,ok
1612,A,0,1,,,,,,4,santander-poisson_regression,0.0182387474072774,261.3833227157593,ok
1613,C,,,,,0,1,1,3,buzz-naive_bayes,0.0004376950632667,4.822023391723633,ok
1614,C,,,,,1,2,0,2,santander-linear_regression,0.0212565936998128,293.64442563056946,ok
1615,A,1,1,,,,,,5,creditcard-spectral_clustering,0.0051004177838563,55.8100426197052,ok
1616,C,,,,,1,0,0,5,santander-polynomial_features,0.0138899671347936,95.60971641540527,"(""('transform-b82d90c248e4c3b0456054d39e5a1b0a', 13, 0)"", <Worker 'tcp://10.0.13.3:38967', name: tcp://10.0.13.3:38967, memory: 0, processing: 5>)"
1617,B,,,0,0,,,,2,buzz-quantile_transformer,0.0046330968280633,32.70421290397644,ok
1618,A,0,1,,,,,,4,santander-logistic_regression,0.0074432040287653,106.67012143135072,ok
1619,C,,,,,1,0,0,2,creditcard-standard_scaler,0.0005301191481219,9.122509241104126,ok
1620,C,,,,,1,2,1,2,santander-kmeans,0.0188420131735801,130.14437341690063,ok
1621,A,1,0,,,,,,2,creditcard-linear_regression,0.0020722232190238,113.37391471862792,ok
1622,C,,,,,0,1,1,3,buzz-poisson_regression,0.0054422900529217,59.95692467689514,ok
1623,C,,,,,0,1,0,3,creditcard-spectral_clustering,0.0042336837862527,93.28376746177672,ok
1624,A,1,0,,,,,,2,creditcard-spectral_clustering,0.0021943088226715,120.05337023735046,ok
1625,C,,,,,1,1,0,5,creditcard-polynomial_features,0.0008649646870957,7.974066257476807,in <closed TCP>: Stream is closed
1626,C,,,,,1,1,1,5,creditcard-kmeans,0.0041738160118129,19.23910069465637,ok
1627,C,,,,,0,1,0,2,santander-logistic_regression,0.0156642914068222,517.7137184143066,ok
1628,A,1,1,,,,,,5,santander-quantile_transformer,0.0024589979195594,26.90696811676025,ok
1629,C,,,,,1,1,1,2,santander-poisson_regression,0.0519729881969822,598.9204785823822,Timed out.
1630,C,,,,,0,0,1,4,creditcard-spectral_clustering,0.010614153461345,64.74676775932312,ok
1631,A,0,1,,,,,,5,santander-spectral_clustering,0.0017584491886032,20.160563945770264,"Input contains NaN, infinity or a value too 0 for dtype('float64')."
1632,C,,,,,1,1,1,4,santander-standard_scaler,0.0045835334240595,26.409603595733643,ok
1633,C,,,,,1,2,0,4,buzz-spectral_clustering,0.0012762198127905,8.815025568008423,"Input contains NaN, infinity or a value too 0 for dtype('float64')."
1634,A,1,1,,,,,,4,buzz-spectral_clustering,0.0002902645351092,3.9701836109161377,"Input contains NaN, infinity or a value too 0 for dtype('float64')."
1635,C,,,,,0,1,0,5,creditcard-xgboost,0.00202613124607,26.7859148979187,ok
1636,C,,,,,0,1,1,2,creditcard-xgboost,0.0011389795089403,18.82195949554444,ok
1637,C,,,,,0,0,0,3,buzz-kmeans,0.0019194088649511,31.2225923538208,ok
1638,C,,,,,0,0,1,3,buzz-naive_bayes,0.000880032832241,7.157648086547852,ok
1639,A,1,0,,,,,,2,buzz-xgboost,0.0011003712435563,60.20268201828003,ok
1640,A,2,0,,,,,,3,creditcard-xgboost,0.0005255872563123,21.09380292892456,ok
1641,C,,,,,1,0,1,5,santander-xgboost,0.0171349260726239,58.97297692298889,ok
1642,B,,,1,0,,,,4,santander-poisson_regression,0.1025236808353,390.9801387786865,ok
1643,C,,,,,1,2,0,2,santander-standard_scaler,0.0021707766447199,29.98770499229431,ok
1644,C,,,,,1,0,1,2,buzz-standard_scaler,0.0009118559696409,7.845797061920166,ok
1645,A,0,1,,,,,,5,santander-xgboost,0.005016808069547,57.517544746398926,ok
1646,C,,,,,0,1,0,5,santander-logistic_regression,0.0108296064575354,143.16985511779785,ok
1647,C,,,,,0,0,1,5,creditcard-quantile_transformer,0.0025781177204847,12.581298351287842,ok
1648,A,0,0,,,,,,3,creditcard-linear_regression,0.0019446484398841,74.31777477264404,ok
1649,C,,,,,0,2,1,3,santander-kmeans,0.0141576662584304,85.3608512878418,ok
1650,C,,,,,1,2,1,5,santander-polynomial_features,0.1655435145278109,457.3727185726166,ok
1651,A,1,1,,,,,,2,creditcard-polynomial_features,0.0004448541742165,12.169263124465942,ok
1652,C,,,,,0,1,0,4,buzz-poisson_regression,0.0040142812394014,66.33713626861572,ok
1653,C,,,,,0,1,1,4,santander-spectral_clustering,0.0032196191091346,26.602559566497803,"Input contains NaN, infinity or a value too 0 for dtype('float64')."
1654,C,,,,,0,0,0,3,creditcard-polynomial_features,0.0025588938850164,41.62495136260986,ok
1655,B,,,0,0,,,,4,buzz-polynomial_features,0.0231829048037529,81.822016954422,ok
1656,C,,,,,0,2,1,5,santander-polynomial_features,0.1297838247133731,469.5035562515259,ok
1657,C,,,,,1,1,1,3,creditcard-naive_bayes,0.0004826230793793,3.7077317237854,ok
1658,C,,,,,0,1,1,2,santander-spectral_clustering,0.0016490928605922,27.25172734260559,"Input contains NaN, infinity or a value too 0 for dtype('float64')."
1659,C,,,,,0,2,1,5,santander-logistic_regression,0.0282904266897969,102.34292268753052,ok
1660,C,,,,,1,0,0,5,creditcard-standard_scaler,0.0011121657401323,7.655442953109741,ok
1661,A,1,0,,,,,,3,creditcard-naive_bayes,0.0002783294556736,10.15183424949646,ok
1662,C,,,,,0,1,0,3,buzz-polynomial_features,0.0034808585795366,76.69623398780823,"(""('array-c2e75c8ab887e6395c9033691be8f9fa', 15, 0)"", <Worker 'tcp://10.64.162.5:45629', name: tcp://10.64.162.5:45629, memory: 0, processing: 13>)"
1663,A,2,0,,,,,,3,buzz-logistic_regression,0.0038532068528135,154.6437532901764,ok
1664,A,2,1,,,,,,5,buzz-standard_scaler,0.0007240297932757,8.717415571212769,ok
1665,C,,,,,0,1,0,4,creditcard-linear_regression,0.0054348236975113,89.81200337409973,ok
1666,A,1,1,,,,,,2,buzz-naive_bayes,0.0001561890945699,4.272650003433228,ok
1667,C,,,,,1,0,1,5,creditcard-standard_scaler,0.001199253178305,4.127448797225952,ok
1668,C,,,,,1,2,1,2,creditcard-linear_regression,0.0155716984039412,107.55586004257202,ok
1669,A,2,1,,,,,,2,santander-naive_bayes,0.0004077866383658,12.274514198303224,ok
1670,C,,,,,1,0,0,2,buzz-linear_regression,0.0347998012676503,598.8493525981903,Timed out.
1671,C,,,,,0,2,1,5,creditcard-naive_bayes,0.0007542106213993,2.7284183502197266,ok
1672,C,,,,,1,0,1,4,creditcard-kmeans,0.0033978089423709,14.617724895477297,ok
1673,C,,,,,1,0,1,2,santander-poisson_regression,0.0696033761308987,598.8818213939667,Timed out.
1674,C,,,,,0,1,1,3,buzz-kmeans,0.0027245946099543,30.01646590232849,ok
1675,A,1,1,,,,,,3,buzz-spectral_clustering,0.0003459321401516,6.30879282951355,"Input contains NaN, infinity or a value too 0 for dtype('float64')."
1676,C,,,,,1,2,0,3,buzz-spectral_clustering,0.0010125222692489,9.324840545654297,"Input contains NaN, infinity or a value too 0 for dtype('float64')."
1677,C,,,,,0,1,1,5,santander-standard_scaler,0.0038910968603173,25.72059178352356,ok
1678,C,,,,,0,2,1,4,santander-standard_scaler,0.0024289004667144,10.983431577682495,ok
1679,C,,,,,0,0,0,5,creditcard-xgboost,0.0015041060504515,14.68017292022705,ok
1680,A,0,1,,,,,,2,buzz-poisson_regression,0.0028368270159827,81.31032848358154,ok
1681,C,,,,,0,2,0,3,creditcard-polynomial_features,0.003174294195191,38.27755928039551,ok
1682,C,,,,,0,0,1,5,santander-naive_bayes,0.0035684699925382,17.414249658584595,ok
1683,C,,,,,1,1,1,2,buzz-standard_scaler,0.0005490558810763,6.3271484375,ok
1684,B,,,1,0,,,,2,creditcard-standard_scaler,0.0017704734224743,13.503610849380491,ok
1685,C,,,,,1,2,0,2,buzz-spectral_clustering,0.0007568611049122,10.455487251281738,"Input contains NaN, infinity or a value too 0 for dtype('float64')."
1686,B,,,1,0,,,,3,buzz-quantile_transformer,0.0049006047503153,24.9183292388916,ok
1687,C,,,,,1,0,1,4,buzz-xgboost,0.0068166371757719,29.32587695121765,ok
1688,A,1,1,,,,,,4,creditcard-spectral_clustering,0.0052516133758227,71.83057808876038,ok
1689,C,,,,,1,2,0,5,creditcard-xgboost,0.0028648400126232,15.83027482032776,ok
1690,C,,,,,0,0,1,2,santander-naive_bayes,0.0006832900575558,8.336194276809692,ok
1691,C,,,,,0,1,1,2,creditcard-polynomial_features,0.0015926818723026,26.319519758224487,ok
1692,C,,,,,1,0,0,5,santander-logistic_regression,0.0198023933190769,136.3071050643921,ok
1693,A,2,0,,,,,,5,buzz-spectral_clustering,0.0003406396411856,8.202693700790405,"Input contains NaN, infinity or a value too 0 for dtype('float64')."
1694,B,,,1,1,,,,2,creditcard-polynomial_features,0.0124454122172461,47.46131777763367,ok
1695,C,,,,,1,0,0,4,santander-logistic_regression,0.020655431473573,177.72359776496887,ok
1696,C,,,,,1,2,0,2,creditcard-logistic_regression,0.005694666863203,78.6676926612854,ok
1697,C,,,,,1,0,1,4,buzz-standard_scaler,0.0015009846136305,6.457390785217285,ok
1698,A,1,0,,,,,,5,buzz-polynomial_features,0.0010942549069722,23.94721984863281,ok
1699,A,2,0,,,,,,2,buzz-poisson_regression,0.0016986071448193,102.25728631019592,ok
1700,C,,,,,0,2,1,5,buzz-kmeans,0.0078801893288228,28.507226705551147,ok
1701,C,,,,,1,1,0,2,creditcard-logistic_regression,0.0040205631638235,92.66342759132384,ok
1702,C,,,,,1,2,1,3,buzz-poisson_regression,0.0138432373652458,63.74476146697998,ok
1703,A,2,0,,,,,,5,creditcard-quantile_transformer,0.000433677408364,10.443068027496338,ok
1704,C,,,,,0,2,0,4,santander-linear_regression,0.0129157062182686,116.8090479373932,ok
1705,C,,,,,0,2,0,2,creditcard-linear_regression,0.0062319792397904,112.72346234321594,ok
1706,C,,,,,0,2,1,3,buzz-spectral_clustering,0.0014226726278146,8.577723503112793,"Input contains NaN, infinity or a value too 0 for dtype('float64')."
1707,B,,,1,1,,,,2,santander-linear_regression,0.0514476357788509,196.19861102104187,ok
1708,B,,,0,0,,,,5,santander-kmeans,0.0277962015867233,78.4833927154541,ok
1709,B,,,1,0,,,,3,creditcard-polynomial_features,0.0118546089307467,60.27767252922058,ok
1710,C,,,,,1,0,0,3,santander-xgboost,0.010375907678763,119.03526973724364,ok
1711,A,0,1,,,,,,2,santander-poisson_regression,0.020897914993604,598.9848246574402,Timed out.
1712,C,,,,,1,1,0,3,buzz-quantile_transformer,0.0018419197623332,28.300943851470947,ok
1713,C,,,,,1,1,1,3,creditcard-xgboost,0.0017712729055881,13.607730388641356,ok
1714,C,,,,,0,2,1,4,creditcard-kmeans,0.0029399711329905,13.29448127746582,ok
1715,A,1,0,,,,,,2,buzz-poisson_regression,0.002250026354591,123.10174584388731,ok
1716,C,,,,,1,0,1,2,santander-kmeans,0.0166446312097443,143.21384406089783,ok
1717,A,0,0,,,,,,4,buzz-naive_bayes,0.0002115112520323,6.062424421310425,ok
1718,C,,,,,0,2,0,4,santander-naive_bayes,0.0022668257750172,20.50106716156006,ok
1719,B,,,1,0,,,,5,santander-spectral_clustering,0.0072652484324243,22.165164709091187,"Input contains NaN, infinity or a value too 0 for dtype('float64')."
1720,B,,,1,0,,,,2,buzz-standard_scaler,0.0013719696092605,10.46417498588562,ok
1721,C,,,,,0,1,0,5,buzz-spectral_clustering,0.0005773366749465,7.632521867752075,"Input contains NaN, infinity or a value too 0 for dtype('float64')."
1722,C,,,,,0,1,1,3,santander-quantile_transformer,0.0054257480839943,59.77468419075012,ok
1723,A,0,1,,,,,,3,santander-logistic_regression,0.0089048619293371,170.15659737586975,ok
1724,A,0,0,,,,,,2,santander-poisson_regression,0.0104477661949793,598.9165334701538,Timed out.
1725,A,2,0,,,,,,5,santander-xgboost,0.0038133337607979,91.82609724998474,ok
1726,C,,,,,1,2,0,4,santander-kmeans,0.0138391456356578,95.58888006210329,ok
1727,C,,,,,0,1,0,2,creditcard-xgboost,0.0009708964809807,32.08867955207825,ok
1728,A,2,1,,,,,,3,buzz-kmeans,0.001301639401555,26.11985421180725,ok
1729,C,,,,,0,1,0,3,creditcard-poisson_regression,0.0032291679447484,71.15055513381958,ok
1730,C,,,,,0,2,0,3,buzz-quantile_transformer,0.0022563459606548,27.2083842754364,ok
1731,A,0,1,,,,,,2,santander-kmeans,0.004454061176247,127.66417384147644,ok
1732,A,0,0,,,,,,3,buzz-spectral_clustering,0.0001721264874537,6.578082323074341,"Input contains NaN, infinity or a value too 0 for dtype('float64')."
1733,C,,,,,0,2,1,4,santander-kmeans,0.0175883451507133,79.53408885002136,ok
1734,B,,,1,0,,,,3,buzz-naive_bayes,0.0011040399813652,5.613762617111206,ok
1735,C,,,,,1,2,1,3,creditcard-quantile_transformer,0.0027148614770571,12.501280784606934,ok
1736,A,0,0,,,,,,5,santander-polynomial_features,0.0042053083791335,96.42745327949524,in <closed TCP>: Stream is closed
1737,C,,,,,1,0,1,3,creditcard-spectral_clustering,0.0127382168592611,73.06816554069519,ok
1738,C,,,,,1,1,0,2,creditcard-spectral_clustering,0.0055142766819,127.08960342407228,ok
1739,C,,,,,0,0,0,4,creditcard-xgboost,0.0012553478802204,15.315346240997314,ok
1740,C,,,,,1,2,1,2,creditcard-naive_bayes,0.0011896655107074,8.217183113098145,ok
1741,A,1,0,,,,,,2,buzz-spectral_clustering,0.0002366405983368,12.94690203666687,"Input contains NaN, infinity or a value too 0 for dtype('float64')."
1742,A,2,1,,,,,,2,creditcard-linear_regression,0.0024964456466568,75.14384889602661,ok
1743,C,,,,,1,2,0,3,creditcard-poisson_regression,0.0081044996075828,74.63852286338806,ok
1744,A,2,0,,,,,,4,santander-standard_scaler,0.0007811779134803,23.51371645927429,ok
1745,A,0,1,,,,,,4,creditcard-poisson_regression,0.0030814493915769,44.1608989238739,ok
1746,C,,,,,0,0,1,3,santander-polynomial_features,0.0053572452055573,43.57255148887634,in <closed TCP>: Stream is closed
1747,C,,,,,1,0,0,2,santander-naive_bayes,0.0008459886542956,14.558122158050535,ok
1748,C,,,,,1,0,0,3,creditcard-naive_bayes,0.000458905700167,5.264692544937134,ok
1749,A,0,1,,,,,,3,santander-standard_scaler,0.0005881490712165,11.23851728439331,ok
1750,B,,,0,1,,,,2,buzz-spectral_clustering,0.0017614269296328,6.216800928115845,"Input contains NaN, infinity or a value too 0 for dtype('float64')."
1751,C,,,,,1,1,1,3,creditcard-kmeans,0.0018819355078935,14.45789122581482,ok
1752,C,,,,,0,1,0,3,buzz-logistic_regression,0.0096742425604617,213.15947031974792,ok
1753,A,2,0,,,,,,4,buzz-kmeans,0.0008023335173659,24.15050721168518,ok
1754,C,,,,,1,2,0,3,santander-spectral_clustering,0.0026300187098383,24.221200704574585,"Input contains NaN, infinity or a value too 0 for dtype('float64')."
1755,C,,,,,1,1,0,2,creditcard-polynomial_features,0.0034630057665374,79.81319308280945,ok
1756,C,,,,,0,1,1,2,creditcard-spectral_clustering,0.0059734892362038,98.71360421180724,ok
1757,A,0,0,,,,,,3,buzz-logistic_regression,0.0045173629155556,172.63807320594788,ok
1758,C,,,,,1,0,0,5,santander-logistic_regression,0.0196808532626099,135.47050046920776,ok
1759,A,0,0,,,,,,2,santander-xgboost,0.0034031098173989,195.0827283859253,ok
1760,B,,,0,0,,,,2,buzz-logistic_regression,0.0255938502689202,180.662472486496,ok
1761,C,,,,,1,0,0,5,buzz-kmeans,0.0057348157063457,39.47483086585999,ok
1762,C,,,,,0,2,0,2,buzz-polynomial_features,0.004063255976839,73.4957971572876,ok
1763,C,,,,,0,2,1,4,creditcard-logistic_regression,0.0074714938293446,33.785921812057495,ok
1764,A,1,0,,,,,,4,buzz-poisson_regression,0.0018435547580718,50.431589126586914,ok
1765,C,,,,,1,1,0,3,santander-standard_scaler,0.001906536605815,29.293776273727417,ok
1766,A,1,1,,,,,,3,santander-polynomial_features,0.0095762036906878,174.64201259613037,ok
1767,A,1,0,,,,,,2,buzz-logistic_regression,0.0060677728367514,331.9754135608673,ok
1768,C,,,,,1,1,0,2,creditcard-poisson_regression,0.0057358764973746,132.19689750671387,ok
1769,C,,,,,0,0,0,2,buzz-logistic_regression,0.0120575359650174,294.2058389186859,ok
1770,A,2,0,,,,,,2,creditcard-linear_regression,0.0015896530568864,95.69817733764648,ok
1771,A,0,0,,,,,,2,buzz-logistic_regression,0.0053427197194364,306.2705571651459,ok
1772,C,,,,,1,1,0,2,creditcard-linear_regression,0.0057201606063975,131.83468747138977,ok
1773,A,1,0,,,,,,3,buzz-quantile_transformer,0.00057583093671,21.00295209884644,ok
1774,C,,,,,0,1,0,4,santander-linear_regression,0.0071573079238526,118.27654385566711,ok
